# Constructed from biom file
#OTU ID	CAKB1	CAKB2	CAKB3	CAKB4	CAKB5	CAKB6	CADZ1	CADZ2	CADZ3	CADZ4	CADZ5	CADZ6	CAA31	CAA35	CAB21	CAB22	CAB23	CAB31	CAB32	CAC31	CAC32	CAC33	CAC34	CAC36	CAKB7	CAKB8	CAKB9	CAKB10	CAKB11	CAKB12	CADZ7	CADZ8	CADZ9	CADZ10	CADZ11	CADZ12	CAIF1	CAIF2	CAIF3	CAIF5	CAIF6	taxonomy
OTU56	15.0	1512.0	38.0	2.0	24.0	31.0	128.0	139.0	260.0	91.0	81.0	254.0	93.0	3.0	1.0	0.0	33.0	2.0	0.0	10.0	370.0	2.0	4.0	3.0	43.0	3.0	0.0	9.0	11.0	0.0	104.0	319.0	1.0	20.0	58.0	0.0	0.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia-Shigella
OTU57	34.0	11.0	43.0	42.0	7.0	8.0	25.0	40.0	1.0	11.0	21.0	17.0	14.0	2.0	171.0	181.0	17.0	0.0	3.0	2.0	3.0	1.0	25.0	40.0	14.0	17.0	125.0	13.0	74.0	124.0	178.0	15.0	46.0	78.0	11.0	0.0	354.0	302.0	124.0	603.0	307.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Pelomonas; s__uncultured bacterium
OTU58	0.0	0.0	10.0	62.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	419.0	552.0	4.0	0.0	1.0	9.0	0.0	6.0	5.0	6.0	11.0	0.0	201.0	1.0	0.0	174.0	656.0	9.0	46.0	126.0	0.0	7.0	140.0	58.0	308.0	149.0	94.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Azospira; s__uncultured bacterium
OTU59	313.0	36.0	802.0	8.0	24.0	3.0	124.0	36.0	16.0	46.0	18.0	165.0	207.0	22.0	7.0	0.0	32.0	0.0	4.0	14.0	1.0	1.0	379.0	2.0	3.0	139.0	3.0	142.0	75.0	7.0	2.0	1.0	96.0	14.0	69.0	19.0	3.0	42.0	1.0	30.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Rhodopseudomonas; s__unidentified
OTU60	2.0	1.0	1.0	7.0	0.0	465.0	0.0	4.0	0.0	0.0	0.0	0.0	21.0	0.0	27.0	493.0	13.0	1.0	2.0	116.0	0.0	136.0	170.0	38.0	98.0	97.0	506.0	2.0	0.0	242.0	7.0	35.0	93.0	166.0	69.0	0.0	5.0	1.0	2.0	7.0	7.0	d__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured bacterium
OTU61	1.0	4.0	25.0	39.0	9.0	5.0	10.0	21.0	2.0	0.0	79.0	0.0	98.0	2.0	71.0	0.0	1.0	0.0	2.0	2.0	0.0	2.0	1212.0	19.0	2.0	90.0	8.0	13.0	18.0	7.0	67.0	4.0	26.0	25.0	67.0	2.0	72.0	205.0	79.0	52.0	189.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea
OTU62	0.0	0.0	14.0	158.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	2.0	51.0	20.0	416.0	41.0	0.0	354.0	0.0	0.0	276.0	126.0	0.0	715.0	637.0	0.0	0.0	1.0	0.0	1.0	3.0	2.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Parafilimonas; s__uncultured bacterium
OTU63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	15.0	19.0	0.0	0.0	237.0	352.0	950.0	351.0	382.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured; s__uncultured bacterium
OTU64	150.0	155.0	128.0	14.0	302.0	11.0	164.0	171.0	113.0	121.0	92.0	158.0	111.0	0.0	5.0	0.0	208.0	1.0	0.0	62.0	620.0	1.0	2.0	4.0	22.0	2.0	3.0	10.0	51.0	0.0	58.0	57.0	1.0	5.0	45.0	20.0	0.0	9.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Selenomonas 3; s__uncultured bacterium
OTU65	3.0	0.0	59.0	477.0	20.0	47.0	0.0	101.0	0.0	0.0	35.0	4.0	47.0	56.0	150.0	803.0	6.0	0.0	10.0	24.0	0.0	4.0	13.0	148.0	7.0	7.0	71.0	1.0	1.0	85.0	142.0	3.0	14.0	23.0	2.0	0.0	31.0	19.0	56.0	12.0	38.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured bacterium
OTU66	10.0	372.0	9.0	112.0	226.0	133.0	156.0	96.0	1.0	128.0	41.0	91.0	38.0	3.0	32.0	5.0	2.0	2.0	0.0	2.0	0.0	14.0	5.0	5.0	133.0	7.0	1.0	465.0	187.0	0.0	0.0	14.0	1.0	8.0	0.0	120.0	2.0	6.0	2.0	2.0	1.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Nocardia cummidelens
OTU67	49.0	16.0	25.0	2.0	39.0	20.0	180.0	288.0	320.0	113.0	76.0	154.0	4.0	1.0	3.0	0.0	124.0	1.0	0.0	53.0	730.0	3.0	3.0	0.0	33.0	5.0	0.0	6.0	110.0	0.0	71.0	318.0	5.0	4.0	44.0	19.0	0.0	5.0	0.0	0.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__uncultured bacterium
OTU68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2822.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium
OTU69	0.0	0.0	27.0	145.0	47.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	365.0	57.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1043.0	11.0	2.0	2.0	8.0	135.0	1.0	64.0	96.0	226.0	4.0	52.0	40.0	9.0	3.0	9.0	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter; s__uncultured bacterium
OTU70	90.0	86.0	187.0	15.0	183.0	23.0	131.0	99.0	268.0	137.0	81.0	144.0	45.0	5.0	1.0	0.0	230.0	0.0	0.0	47.0	306.0	0.0	1.0	0.0	13.0	10.0	1.0	24.0	15.0	0.0	82.0	64.0	1.0	0.0	50.0	16.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Succiniclasticum; s__uncultured rumen bacterium
OTU71	33.0	106.0	26.0	40.0	32.0	41.0	366.0	250.0	42.0	281.0	97.0	326.0	44.0	3.0	13.0	1.0	24.0	3.0	1.0	3.0	16.0	7.0	50.0	7.0	15.0	9.0	0.0	124.0	76.0	1.0	13.0	6.0	1.0	6.0	5.0	36.0	16.0	6.0	2.0	3.0	1.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Nocardia niigatensis
OTU72	118.0	42.0	272.0	4.0	10.0	19.0	107.0	30.0	36.0	47.0	11.0	61.0	37.0	14.0	0.0	1.0	10.0	0.0	5.0	7.0	2.0	2.0	658.0	1.0	9.0	134.0	2.0	94.0	66.0	4.0	0.0	3.0	45.0	2.0	30.0	4.0	0.0	24.0	1.0	6.0	4.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__uncultured bacterium
OTU73	163.0	117.0	178.0	37.0	23.0	19.0	202.0	105.0	79.0	134.0	65.0	81.0	65.0	15.0	11.0	0.0	43.0	0.0	3.0	16.0	5.0	0.0	128.0	10.0	5.0	151.0	2.0	83.0	173.0	5.0	4.0	0.0	35.0	4.0	7.0	43.0	4.0	13.0	0.0	11.0	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Variovorax
OTU74	202.0	48.0	523.0	9.0	28.0	8.0	127.0	49.0	27.0	48.0	40.0	129.0	22.0	18.0	9.0	0.0	21.0	0.0	9.0	27.0	6.0	0.0	84.0	2.0	6.0	183.0	3.0	76.0	171.0	4.0	3.0	5.0	20.0	2.0	11.0	13.0	4.0	21.0	2.0	37.0	4.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Hydrobacter; s__Hydrobacter penzbergensis
OTU75	1.0	0.0	6.0	89.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	7.0	2.0	47.0	1.0	9.0	10.0	0.0	0.0	12.0	37.0	0.0	252.0	486.0	3.0	0.0	227.0	66.0	43.0	378.0	72.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
OTU76	1.0	0.0	20.0	99.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	20.0	26.0	12.0	152.0	30.0	0.0	123.0	234.0	3.0	32.0	20.0	7.0	1.0	263.0	54.0	93.0	102.0	72.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga; s__uncultured bacterium
OTU77	117.0	57.0	151.0	8.0	53.0	17.0	245.0	182.0	132.0	120.0	24.0	111.0	14.0	9.0	2.0	1.0	11.0	3.0	3.0	7.0	16.0	2.0	33.0	4.0	19.0	41.0	0.0	51.0	282.0	2.0	0.0	0.0	16.0	0.0	1.0	0.0	0.0	5.0	1.0	4.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Ralstonia; s__uncultured bacterium
OTU78	0.0	0.0	4.0	80.0	0.0	1.0	0.0	1.0	10.0	2.0	0.0	0.0	103.0	57.0	370.0	324.0	1.0	0.0	0.0	1.0	0.0	1.0	11.0	2.0	2.0	3.0	21.0	1.0	0.0	11.0	47.0	0.0	34.0	83.0	0.0	0.0	62.0	59.0	154.0	70.0	59.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Dechloromonas; s__uncultured bacterium
OTU79	3.0	9.0	13.0	27.0	24.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	4.0	11.0	225.0	51.0	9.0	44.0	42.0	143.0	21.0	63.0	91.0	384.0	0.0	44.0	55.0	44.0	19.0	23.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas
OTU80	0.0	0.0	90.0	565.0	27.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	21.0	0.0	2.0	0.0	1.0	0.0	8.0	49.0	98.0	25.0	0.0	32.0	385.0	13.0	28.0	185.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__uncultured; s__uncultured bacterium
OTU81	91.0	23.0	173.0	4.0	24.0	37.0	75.0	128.0	244.0	168.0	50.0	66.0	23.0	3.0	4.0	0.0	167.0	0.0	0.0	37.0	73.0	0.0	2.0	1.0	4.0	2.0	0.0	2.0	40.0	0.0	129.0	79.0	1.0	0.0	52.0	71.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured rumen bacterium
OTU82	1.0	7.0	48.0	86.0	18.0	2.0	0.0	9.0	0.0	0.0	2.0	0.0	11.0	65.0	470.0	17.0	0.0	2.0	0.0	0.0	0.0	0.0	146.0	7.0	1.0	108.0	15.0	10.0	13.0	9.0	42.0	6.0	13.0	16.0	73.0	0.0	89.0	39.0	106.0	52.0	40.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter
OTU83	148.0	14.0	8.0	22.0	21.0	34.0	79.0	72.0	298.0	86.0	92.0	76.0	10.0	3.0	5.0	0.0	258.0	0.0	1.0	74.0	253.0	2.0	4.0	0.0	39.0	14.0	0.0	6.0	28.0	0.0	22.0	12.0	4.0	2.0	19.0	9.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__uncultured; s__uncultured bacterium
OTU84	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	262.0	0.0	0.0	377.0	438.0	0.0	9.0	23.0	0.0	2.0	102.0	106.0	13.0	123.0	152.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__uncultured bacterium
OTU85	139.0	53.0	7.0	13.0	27.0	31.0	99.0	94.0	106.0	86.0	102.0	36.0	13.0	0.0	5.0	0.0	328.0	2.0	0.0	53.0	190.0	0.0	5.0	0.0	18.0	4.0	0.0	1.0	20.0	0.0	40.0	49.0	97.0	2.0	7.0	0.0	2.0	2.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-005; s__uncultured bacterium
OTU86	1.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	530.0	21.0	14.0	2.0	18.0	8.0	15.0	11.0	23.0	232.0	0.0	209.0	169.0	69.0	51.0	34.0	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter
OTU87	3.0	16.0	81.0	174.0	43.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	36.0	1.0	68.0	6.0	0.0	0.0	0.0	1.0	2.0	1.0	356.0	7.0	6.0	222.0	35.0	13.0	13.0	22.0	10.0	3.0	34.0	63.0	41.0	0.0	32.0	9.0	52.0	15.0	9.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tabrizicola; s__uncultured soil bacterium
OTU88	1.0	0.0	3.0	10.0	0.0	4.0	0.0	57.0	0.0	0.0	43.0	6.0	80.0	73.0	17.0	78.0	2.0	1.0	6.0	15.0	0.0	3.0	15.0	35.0	0.0	0.0	10.0	0.0	0.0	9.0	325.0	29.0	25.0	27.0	5.0	0.0	135.0	66.0	135.0	209.0	28.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas peli
OTU89	69.0	23.0	15.0	9.0	6.0	26.0	99.0	121.0	142.0	63.0	72.0	76.0	16.0	0.0	2.0	0.0	199.0	3.0	0.0	57.0	333.0	1.0	3.0	0.0	13.0	5.0	0.0	1.0	0.0	0.0	42.0	93.0	39.0	3.0	32.0	47.0	0.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__uncultured bacterium
OTU90	29.0	113.0	16.0	3.0	228.0	25.0	106.0	77.0	80.0	41.0	19.0	141.0	14.0	2.0	2.0	0.0	129.0	0.0	0.0	18.0	409.0	0.0	0.0	0.0	7.0	1.0	1.0	7.0	23.0	1.0	21.0	23.0	0.0	2.0	27.0	20.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU91	64.0	150.0	10.0	9.0	179.0	19.0	68.0	53.0	104.0	35.0	23.0	125.0	18.0	1.0	3.0	0.0	103.0	0.0	0.0	29.0	434.0	1.0	3.0	0.0	20.0	2.0	0.0	17.0	32.0	0.0	31.0	52.0	0.0	5.0	20.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured bacterium
OTU92	85.0	86.0	23.0	6.0	147.0	13.0	59.0	98.0	177.0	66.0	51.0	73.0	7.0	1.0	3.0	0.0	93.0	0.0	0.0	37.0	392.0	1.0	2.0	2.0	12.0	5.0	2.0	9.0	25.0	0.0	26.0	57.0	3.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU93	102.0	59.0	22.0	14.0	12.0	27.0	43.0	129.0	123.0	82.0	37.0	28.0	6.0	3.0	9.0	0.0	242.0	0.0	0.0	36.0	146.0	0.0	1.0	1.0	22.0	3.0	1.0	7.0	13.0	0.0	20.0	16.0	319.0	8.0	2.0	36.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-005; s__uncultured bacterium
OTU94	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	1322.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast; f__norank; g__norank
OTU95	3.0	23.0	12.0	12.0	6.0	3.0	0.0	7.0	0.0	2.0	3.0	0.0	27.0	109.0	181.0	57.0	0.0	0.0	0.0	5.0	0.0	5.0	153.0	9.0	0.0	52.0	3.0	6.0	0.0	4.0	24.0	4.0	71.0	69.0	2.0	0.0	55.0	79.0	265.0	50.0	37.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas
OTU96	128.0	92.0	111.0	8.0	100.0	16.0	57.0	87.0	30.0	33.0	36.0	102.0	50.0	0.0	0.0	0.0	115.0	0.0	0.0	24.0	237.0	1.0	4.0	3.0	10.0	3.0	2.0	0.0	76.0	0.0	45.0	41.0	0.0	9.0	18.0	19.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Succiniclasticum; s__uncultured rumen bacterium
OTU97	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	86.0	0.0	0.0	72.0	85.0	14.0	102.0	77.0	7.0	15.0	229.0	202.0	96.0	174.0	76.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Rubrivivax; s__Rubrivivax gelatinosus
OTU98	107.0	193.0	23.0	2.0	5.0	12.0	92.0	71.0	62.0	88.0	35.0	52.0	1.0	3.0	0.0	0.0	142.0	1.0	0.0	32.0	137.0	0.0	0.0	1.0	14.0	5.0	0.0	4.0	0.0	0.0	22.0	22.0	208.0	4.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-005; s__uncultured bacterium
OTU99	18.0	68.0	11.0	22.0	21.0	10.0	144.0	139.0	8.0	137.0	41.0	115.0	41.0	9.0	15.0	1.0	6.0	0.0	0.0	0.0	6.0	3.0	26.0	4.0	12.0	25.0	4.0	72.0	72.0	6.0	39.0	4.0	1.0	6.0	77.0	16.0	30.0	14.0	11.0	13.0	9.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Nocardia nova
OTU100	0.0	2.0	19.0	38.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	3.0	62.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	100.0	5.0	3.0	169.0	15.0	12.0	4.0	27.0	132.0	9.0	25.0	28.0	184.0	2.0	66.0	37.0	136.0	80.0	67.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__uncultured; s__uncultured bacterium
OTU101	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	410.0	0.0	0.0	280.0	31.0	1.0	151.0	79.0	0.0	0.0	48.0	113.0	13.0	59.0	20.0	d__Bacteria; p__Bacteroidetes; c__Ignavibacteria; o__OPB56; f__norank; g__norank; s__uncultured bacterium
OTU102	3.0	1.0	46.0	233.0	14.0	28.0	0.0	38.0	0.0	0.0	21.0	2.0	20.0	17.0	64.0	250.0	3.0	0.0	4.0	15.0	0.0	4.0	6.0	85.0	0.0	2.0	34.0	0.0	0.0	56.0	74.0	5.0	13.0	14.0	1.0	1.0	14.0	27.0	22.0	8.0	26.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured bacterium
OTU103	70.0	84.0	20.0	9.0	88.0	11.0	30.0	55.0	58.0	52.0	16.0	96.0	15.0	0.0	3.0	0.0	105.0	1.0	0.0	16.0	333.0	0.0	2.0	1.0	12.0	1.0	1.0	2.0	62.0	0.0	8.0	51.0	0.0	0.0	52.0	5.0	0.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 2; s__uncultured bacterium
OTU104	130.0	4.0	11.0	0.0	26.0	24.0	73.0	50.0	127.0	79.0	60.0	26.0	6.0	1.0	2.0	0.0	217.0	1.0	0.0	29.0	114.0	0.0	2.0	0.0	9.0	9.0	0.0	7.0	31.0	0.0	10.0	27.0	131.0	4.0	70.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-005; s__uncultured bacterium
OTU105	111.0	14.0	6.0	7.0	16.0	20.0	47.0	146.0	182.0	47.0	37.0	41.0	12.0	2.0	9.0	0.0	159.0	1.0	0.0	67.0	204.0	1.0	1.0	1.0	27.0	1.0	0.0	7.0	20.0	0.0	15.0	31.0	0.0	0.0	41.0	4.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__uncultured bacterium
OTU106	101.0	38.0	10.0	12.0	18.0	22.0	53.0	112.0	60.0	45.0	55.0	48.0	10.0	0.0	4.0	0.0	290.0	0.0	0.0	47.0	141.0	0.0	1.0	0.0	12.0	1.0	0.0	11.0	37.0	0.0	30.0	34.0	41.0	0.0	5.0	8.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-005; s__uncultured bacterium
OTU107	0.0	0.0	29.0	698.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	9.0	1.0	0.0	28.0	1.0	0.0	24.0	12.0	0.0	3.0	7.0	0.0	0.0	18.0	8.0	86.0	21.0	4.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Dinghuibacter; s__uncultured bacterium
OTU108	99.0	5.0	2.0	6.0	3.0	22.0	84.0	132.0	60.0	69.0	43.0	21.0	9.0	2.0	1.0	0.0	133.0	1.0	0.0	53.0	197.0	0.0	2.0	0.0	24.0	10.0	0.0	9.0	56.0	0.0	17.0	29.0	87.0	0.0	14.0	8.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU109	79.0	16.0	22.0	0.0	10.0	24.0	37.0	120.0	64.0	13.0	44.0	28.0	2.0	2.0	0.0	0.0	68.0	0.0	0.0	16.0	64.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	4.0	0.0	79.0	401.0	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 7
OTU110	59.0	16.0	47.0	4.0	69.0	17.0	28.0	89.0	168.0	32.0	11.0	58.0	35.0	2.0	3.0	0.0	121.0	0.0	0.0	22.0	150.0	0.0	0.0	2.0	5.0	1.0	3.0	6.0	65.0	1.0	67.0	81.0	0.0	3.0	24.0	17.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Succiniclasticum; s__uncultured rumen bacterium
OTU111	0.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	776.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__PeM15; f__norank; g__norank; s__metagenome
OTU112	0.0	0.0	2.0	0.0	0.0	80.0	0.0	5.0	0.0	0.0	0.0	0.0	33.0	28.0	16.0	92.0	0.0	61.0	65.0	203.0	0.0	195.0	0.0	19.0	2.0	1.0	86.0	0.0	0.0	83.0	8.0	13.0	7.0	21.0	1.0	1.0	13.0	7.0	35.0	17.0	18.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured bacterium
