# Constructed from biom file
#OTU ID	DS-RE-1	DS-RE-2	DS-RE-3	DS-RE-4	DS-RE-5	DS-RE-6	DS-RL-1	DS-RL-2	DS-RL-3	DS-RL-4	DS-RL-5	DS-RL-6	DS-RS-1	DS-RS-2	DS-RS-3	DS-RS-4	DS-RS-5	DS-RS-6	SB-RE-1	SB-RE-2	SB-RE-3	SB-RE-4	SB-RE-5	SB-RE-6	SB-RL-1	SB-RL-2	SB-RL-3	SB-RL-4	SB-RL-5	SB-RL-6	SB-RS-1	SB-RS-2	SB-RS-3	SB-RS-4	SB-RS-5	SB-RS-6	taxonomy
OTU63	4.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	3.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	0.0	0.0	1.0	5.0	0.0	9.0	0.0	5.0	10.0	0.0	0.0	2.0	0.0	0.0	7.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003; s__uncultured rumen bacterium
OTU64	1.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	1.0	5.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	5.0	1.0	38.0	0.0	15.0	6.0	1.0	2.0	11.0	0.0	6.0	2.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003; s__uncultured rumen bacterium
OTU65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-014
OTU66	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae UCG-008
OTU67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU68	4.0	52.0	128.0	28.0	77.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	166.0	184.0	137.0	34.0	46.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Fretibacterium; s__uncultured rumen bacterium
OTU69	1.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	8.0	3.0	33.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	7.0	7.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
OTU70	0.0	3.0	0.0	0.0	1.0	0.0	10.0	63.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	13.0	0.0	0.0	17.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank
OTU71	1.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	1.0	3.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	4.0	1.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank; s__uncultured rumen bacterium
OTU72	0.0	415.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	26.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__U29-B03; s__uncultured rumen bacterium
OTU73	3.0	3.0	2.0	5.0	0.0	10.0	33.0	4.0	45.0	47.0	45.0	147.0	40.0	33.0	19.0	46.0	21.0	427.0	9.0	8.0	23.0	0.0	0.0	0.0	8.0	22.0	2.0	0.0	0.0	12.0	4.0	26.0	0.0	1.0	0.0	20.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU74	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004
OTU75	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	641.0	0.0	0.0	17.0	0.0	0.0	61.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU76	135.0	92.0	8580.0	1876.0	169.0	9.0	2.0	5.0	7.0	0.0	5.0	4.0	0.0	1.0	0.0	0.0	2.0	0.0	42.0	685.0	956.0	693.0	69.0	559.0	3.0	0.0	3.0	6.0	1.0	14.0	0.0	1.0	1.0	6.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured organism
OTU77	14.0	2.0	11.0	2.0	5.0	0.0	0.0	0.0	2.0	3.0	0.0	6.0	0.0	0.0	2.0	4.0	1.0	6.0	0.0	18.0	7.0	25.0	3.0	49.0	0.0	2.0	2.0	11.0	1.0	1.0	0.0	5.0	3.0	16.0	12.0	1.0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__GR-WP33-58; g__norank; s__uncultured rumen bacterium
OTU78	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	19.0	0.0	0.0	0.0	16.0	20.0	11.0	3.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	3.0	13.0	12.0	1.0	9.0	4.0	7.0	4.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1
OTU79	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
OTU80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae UCG-008; s__uncultured rumen bacterium
OTU81	8.0	0.0	0.0	2.0	0.0	3.0	37.0	0.0	12.0	27.0	5.0	11.0	17.0	2.0	13.0	8.0	11.0	2.0	10.0	4.0	9.0	0.0	1.0	0.0	6.0	8.0	7.0	79.0	3.0	16.0	25.0	10.0	8.0	32.0	2.0	4.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Selenomonas 1; s__Selenomonas ruminantium subsp. lactilytica TAM6421
OTU82	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	2.0	4.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae UCG-008
OTU83	12.0	10.0	1.0	4.0	0.0	4.0	9.0	17.0	14.0	5.0	7.0	25.0	6.0	6.0	10.0	27.0	22.0	36.0	21.0	7.0	16.0	17.0	1.0	3.0	14.0	10.0	13.0	5.0	14.0	12.0	19.0	29.0	11.0	3.0	11.0	31.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured rumen bacterium
OTU84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	0.0	1.0	2.0	7.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Family XIII UCG-001; s__uncultured bacterium
OTU85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae
OTU86	1.0	0.0	5.0	0.0	76.0	38.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	28.0	6.0	0.0	641.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
OTU87	35.0	74.0	0.0	568.0	16.0	0.0	0.0	7.0	0.0	98.0	1.0	0.0	0.0	1.0	0.0	16.0	0.0	0.0	381.0	1.0	17.0	191.0	5.0	0.0	40.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured bacterium
OTU88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales vadinBB60 group; g__norank; s__uncultured bacterium
OTU89	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	74.0	9.0	0.0	0.0	2.0	1.0	93.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured bacterium
OTU90	23.0	76.0	28.0	130.0	2.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	19.0	106.0	547.0	109.0	65.0	2.0	0.0	1.0	8.0	4.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured rumen bacterium
OTU91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured bacterium
OTU92	2.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	3.0	11.0	3.0	4.0	3.0	4.0	14.0	40.0	5.0	5.0	2.0	1.0	1.0	2.0	0.0	0.0	4.0	0.0	1.0	6.0	3.0	1.0	12.0	6.0	2.0	8.0	3.0	3.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Anaerorhabdus] furcosa group; s__uncultured rumen bacterium
OTU93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma; s__uncultured rumen bacterium
OTU94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU95	10.0	5.0	0.0	2.0	1.0	4.0	180.0	38.0	2.0	95.0	17.0	7.0	43.0	20.0	3.0	76.0	31.0	3.0	9.0	55.0	13.0	50.0	0.0	0.0	71.0	423.0	85.0	1500.0	1.0	9.0	21.0	856.0	68.0	1105.0	0.0	7.0	d__Bacteria; p__Bacteroidetes
OTU96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2
OTU97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae
OTU98	4.0	2.0	3.0	1.0	0.0	0.0	26.0	13.0	14.0	3.0	31.0	0.0	15.0	10.0	0.0	1.0	4.0	0.0	3.0	101.0	364.0	0.0	0.0	0.0	21.0	1294.0	9685.0	0.0	0.0	2.0	2.0	365.0	2925.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
OTU99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae NK3A20 group
OTU100	19.0	8.0	5.0	13.0	1.0	3.0	43.0	493.0	40.0	702.0	22.0	461.0	29.0	102.0	34.0	278.0	45.0	62.0	20.0	13.0	3.0	15.0	17.0	13.0	39.0	340.0	7.0	245.0	1451.0	408.0	42.0	151.0	16.0	64.0	146.0	112.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured rumen bacterium
OTU101	193.0	27.0	0.0	0.0	0.0	0.0	2602.0	27.0	0.0	8.0	0.0	0.0	3095.0	220.0	0.0	9.0	0.0	0.0	0.0	39.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__unidentified rumen bacterium 12-130
OTU102	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	3.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Anaerovorax; s__uncultured rumen bacterium
OTU103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010
OTU104	6.0	10.0	4.0	1.0	2.0	48.0	2.0	2.0	51.0	0.0	0.0	244.0	3.0	4.0	550.0	4.0	6.0	921.0	0.0	3.0	2.0	2.0	3.0	8.0	1.0	0.0	0.0	0.0	2.0	123.0	14.0	6.0	6.0	2.0	18.0	71.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae AC2044 group; s__uncultured rumen bacterium
OTU105	88.0	6.0	3.0	16.0	0.0	1.0	203.0	18.0	136.0	180.0	3.0	0.0	486.0	24.0	499.0	753.0	3.0	1.0	73.0	10.0	16.0	5.0	0.0	0.0	86.0	0.0	27.0	20.0	4.0	1.0	573.0	5.0	122.0	19.0	15.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured rumen bacterium
OTU106	10.0	20.0	4.0	13.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	7.0	4.0	7.0	15.0	24.0	8.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae FE2018 group; s__uncultured rumen bacterium
OTU107	6.0	1.0	2.0	0.0	3.0	0.0	60.0	15.0	18.0	25.0	55.0	0.0	81.0	38.0	12.0	9.0	61.0	0.0	3.0	1.0	1.0	0.0	0.0	12.0	3.0	1.0	3.0	4.0	0.0	465.0	0.0	1.0	0.0	8.0	0.0	751.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured rumen bacterium
OTU108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004
OTU109	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	1.0	6.0	3.0	10.0	11.0	5.0	8.0	22.0	14.0	14.0	10.0	0.0	1.0	2.0	1.0	0.0	20.0	6.0	9.0	2.0	15.0	0.0	28.0	12.0	16.0	1.0	20.0	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII
OTU110	72.0	12.0	2.0	1.0	5.0	4.0	223.0	59.0	14.0	81.0	18.0	104.0	277.0	36.0	38.0	212.0	82.0	92.0	146.0	12.0	18.0	1.0	6.0	8.0	215.0	85.0	18.0	11.0	56.0	93.0	476.0	376.0	107.0	20.0	134.0	160.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidetes VC2.1 Bac22; o__norank; f__norank; g__norank; s__uncultured rumen bacterium
OTU111	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales vadinBB60 group; g__norank
OTU112	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004; s__uncultured rumen bacterium
OTU113	30.0	8.0	9.0	1.0	4.0	9.0	15.0	12.0	46.0	3.0	38.0	146.0	78.0	8.0	444.0	27.0	270.0	317.0	22.0	11.0	15.0	7.0	16.0	0.0	18.0	2.0	12.0	16.0	72.0	9.0	180.0	59.0	98.0	98.0	394.0	26.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__probable genus 10
OTU114	4.0	2.0	0.0	1.0	3.0	0.0	0.0	3.0	0.0	7.0	9.0	1.0	18.0	16.0	10.0	80.0	44.0	2.0	194.0	7.0	13.0	6.0	3.0	1.0	130.0	5.0	21.0	43.0	6.0	0.0	1842.0	171.0	96.0	28.0	28.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured rumen bacterium
OTU115	1.0	4.0	0.0	0.0	0.0	0.0	17.0	106.0	0.0	0.0	0.0	7.0	2.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales RF16 group; g__norank; s__uncultured bacterium
OTU116	13.0	45.0	2.0	8.0	3.0	4.0	5.0	2.0	0.0	1.0	10.0	2.0	75.0	130.0	0.0	24.0	32.0	9.0	57.0	14.0	6.0	4.0	7.0	0.0	4.0	0.0	1.0	7.0	5.0	1.0	37.0	13.0	33.0	12.0	87.0	27.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-004; s__uncultured rumen bacterium 4C0d-8
OTU117	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae UCG-008; s__uncultured rumen bacterium
OTU118	4.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Acetitomaculum
OTU119	0.0	56.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	26.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured rumen bacterium
OTU120	2.0	6.0	4.0	1.0	6.0	0.0	2.0	2.0	5.0	1.0	7.0	2.0	3.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0	6.0	6.0	4.0	4.0	8.0	1.0	2.0	1.0	13.0	2.0	2.0	6.0	4.0	0.0	1.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae UCG-002; s__uncultured rumen bacterium
OTU121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae
OTU122	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU123	3.0	6.0	2.0	3.0	0.0	0.0	15.0	101.0	32.0	42.0	34.0	14.0	25.0	29.0	59.0	100.0	62.0	21.0	2.0	0.0	3.0	0.0	4.0	1.0	24.0	24.0	21.0	5.0	42.0	28.0	24.0	73.0	16.0	15.0	44.0	50.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured rumen bacterium
OTU124	2.0	1.0	0.0	0.0	1.0	1.0	5.0	1.0	4.0	0.0	0.0	16.0	7.0	29.0	3.0	0.0	5.0	90.0	5.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	4.0	5.0	1.0	5.0	2.0	1.0	5.0	4.0	10.0	17.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured rumen bacterium
OTU125	2.0	1.0	0.0	0.0	0.0	0.0	16.0	1.0	3.0	0.0	0.0	19.0	8.0	0.0	3.0	3.0	0.0	8.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	30.0	2.0	5.0	18.0	0.0	2.0	48.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Eubacterium] ruminantium group; s__uncultured Lachnospiraceae bacterium
